,word,word_freq,doc_freq,group_freq
66990,ishikawa,2,1,1
66991,rawlings,2,1,1
66992,shirazi,1,1,1
66993,veron,2,2,2
66994,montelione,1,1,1
66995,carcinogenesis,1,1,1
66996,senex,1,1,1
66997,clos,3,3,2
66998,clim,1,1,1
66999,homology,1,1,1
67000,califano,1,1,1
67001,rigoutsos,1,1,1
67002,multi-strategy,1,1,1
67003,stolfo,1,1,1
67004,cherkauer,1,1,1
67005,dubchak,1,1,1
67006,holbrook,1,1,1
67007,gracy,1,1,1
67008,chiche,1,1,1
67009,sallantin,2,1,1
67010,guidi,1,1,1
67011,helgesen,4,4,2
67012,sibbald,1,1,1
67013,formalization,1,1,1
67014,hofestedt,1,1,1
67015,kettler,1,1,1
67016,kochut,1,1,1
67017,automaton,2,2,2
67018,lefevre,1,1,1
67019,ikeda,1,1,1
67020,multimap,1,1,1
67021,matise,1,1,1
67022,perlin,1,1,1
67023,chakravarti,1,1,1
67024,fluorescence-activated,1,1,1
67025,matsushima,1,1,1
67026,nguifo,1,1,1
67027,prokaryotic,1,1,1
67028,genomes,1,1,1
67029,perriere,2,1,1
67030,dorkeld,2,1,1
67031,rechenmann,2,1,1
67032,gautier,2,1,1
67033,liebman,1,1,1
67034,self-replication,1,1,1
67035,reggia,1,1,1
67036,armentrout,1,1,1
67037,schmeltzer,1,1,1
67038,medigue,1,1,1
67039,uvietta,1,1,1
67040,service-oriented,1,1,1
67041,aligners,1,1,1
67042,konagaya,1,1,1
67043,vanhala,1,1,1
67044,kaski,1,1,1
67045,transmembrane,1,1,1
67046,indurkhya,1,1,1
67047,noordewier,3,1,1
67048,lathrop,3,1,1
67049,arris,2,1,1
67050,co-developer,1,1,1
67051,lapedes,3,1,1
67052,rapidly-expanding,1,1,1
67053,interrelated,2,2,2
67054,koza,2,1,1
67055,multi-dimensional,1,1,1
67056,well-suited,2,2,2
67057,pietrokovski,2,1,1
67058,weizmann,7,5,3
67059,syntactic,2,1,1
67060,vocabularies,1,1,1
67061,taxonomic,1,1,1
67062,relatedness,2,2,1
67063,higher-order,1,1,1
67064,trifinov,1,1,1
67065,word-based,1,1,1
67066,refreshments,1,1,1
67067,nlm,1,1,1
67068,gribskov,1,1,1
67069,kazic,1,1,1
67070,katsumi,1,1,1
67071,nitta,1,1,1
67072,icot,1,1,1
67073,overbeek,1,1,1
67074,icrf,1,1,1
67075,sleeman,1,1,1
67076,stormo,1,1,1
67077,uberbacher,1,1,1
67078,unsterilized,1,1,1
67079,idiocy,13,13,6
67080,corelli,2,2,1
67081,nutritionists,7,7,1
67082,lipoxygnase,5,5,1
67083,inhibitors,11,5,1
67084,turmeric,11,5,1
67085,eyles,11,9,1
67086,neurasthenia,1,1,1
67087,pardons,4,3,3
67088,plenum,1,1,1
67089,self-medication,1,1,1
67090,ecological,4,4,4
67091,aquaculture,1,1,1
67092,airplane-reading,1,1,1
67093,cuisines,1,1,1
67094,pharmacologist,1,1,1
67095,overemphasized,2,2,1
67096,circumsrtances,1,1,1
67097,bloodstreams,1,1,1
67098,force-feed,1,1,1
67099,fail-safe,6,6,2
67100,exonerated,2,2,2
67101,glutamic,3,2,1
67102,unimaginable,3,2,2
67103,metabolizing,1,1,1
67104,rohypnol,1,1,1
67105,benzodiazepine,1,1,1
67106,flunitrazepam,1,1,1
67107,hypnotic,3,3,2
67108,serax,1,1,1
67109,librium,1,1,1
67110,benzodiazepines,1,1,1
67111,misbehavior,3,3,3
67112,brylawski,1,1,1
67113,inflammed,3,3,1
67114,ostrander,1,1,1
67115,forinstant,1,1,1
67116,bioplasmic,2,2,1
67117,fieldthat,1,1,1
67118,parowan,1,1,1
67119,liscenced,5,4,1
67120,symptomatology,3,2,1
67121,jealousy,10,9,5
67122,non-disease,3,3,1
67123,husbandry,5,4,1
67124,reinnoculated,4,4,1
67125,ruminant,1,1,1
67126,reinnoculation,3,2,1
67127,braod,1,1,1
67128,nonpathogenic,5,2,1
67129,nonpathogens,2,2,1
67130,understoood,2,2,1
67131,yeast-like,4,3,1
67132,predisposing,3,2,1
67133,diabetics,7,5,3
67134,secretions,7,5,2
67135,blooms,38,11,1
67136,irritant,1,1,1
67137,nondiscript,1,1,1
67138,broach,7,7,3
67139,approrpriate,2,2,1
67140,acidophilius,1,1,1
67141,predominate,1,1,1
67142,ano-rectal,5,5,1
67143,pantyhose,2,2,1
67144,effctive,2,2,1
67145,minimmize,2,2,1
67146,undyed,2,2,1
67147,hemorroids,2,2,1
67148,occult,15,13,4
67149,throiugh,2,2,1
67150,douches,1,1,1
67151,gynocologist,4,2,1
67152,acetic,2,2,1
67153,acidophilis,1,1,1
67154,marraige,5,3,2
67155,aresol,2,2,1
67156,innoculate,2,2,1
67157,innoculation,3,3,2
67158,strengthened,7,7,4
67159,b-complex,2,2,1
67160,folate,3,3,1
67161,segement,2,2,1
67162,rodale,2,2,1
67163,citings,2,2,1
67164,carbohydrate,13,7,1
67165,fatty,17,8,1
67166,nay-sayers,4,4,2
67167,verbably,2,2,1
67168,accosted,2,2,1
67169,newsnet,2,2,1
67170,timidly,2,2,1
67171,banschbach,9,9,1
67172,osteopathic,17,10,1
67173,molluscous,1,1,1
67174,contagiosem,1,1,1
67175,lingers,2,2,2
67176,genitalia,2,2,2
67177,urinary,14,7,1
67178,x-rayed,2,2,2
67179,exacerbating,2,2,1
67180,ileum,4,4,1
67181,husk,2,2,1
67182,fibrous,2,2,1
67183,lettuce,4,3,2
67184,kale,5,5,1
67185,arby,2,2,1
67186,sesame,3,3,2
67187,inflame,4,4,3
67188,daylights,4,4,3
67189,tamara,3,3,2
67190,slit,3,2,1
67191,qos,1,1,1
67192,tqm,1,1,1
67193,adorn,4,4,1
67194,souvlaki,4,4,1
67195,vici,8,8,2
67196,tollfree,1,1,1
67197,neorologist,1,1,1
67198,noses,8,8,4
67199,alexis,9,7,4
67200,acclimitazation,1,1,1
67201,stimulates,3,2,1
67202,erythropoiten,1,1,1
67203,lewitt,1,1,1
67204,construvtive,1,1,1
67205,geraghty,1,1,1
67206,citr,1,1,1
67207,nebuliser,1,1,1
67208,nebulised,1,1,1
67209,inhalation,7,6,4
67210,asthmatics,2,2,2
67211,bridgend,1,1,1
67212,belligerency,1,1,1
67213,transmittable,1,1,1
67214,lipoxygenase,10,3,1
67215,leukotriene,3,3,1
67216,upjohn,4,4,1
67217,inhibitor,5,4,1
67218,muscularly,2,2,1
67219,antiseptic,3,3,1
67220,pierces,2,2,1
67221,self-treatment,2,2,1
67222,self-injection,2,2,1
67223,med-related,1,1,1
67224,hyper-choleric,2,2,1
67225,hcs,2,2,1
67226,myers-briggs,2,2,1
67227,ntj,3,2,1
67228,choleric,7,3,1
67229,extroverted,2,2,2
67230,successes,10,8,5
67231,temperaments,1,1,1
67232,self-image,4,4,2
67233,dark-side,1,1,1
67234,business-like,1,1,1
67235,temperament,3,2,2
67236,oblige,7,7,4
67237,retentivitis,1,1,1
67238,phlegmatic,6,3,1
67239,effluent,1,1,1
67240,well-described,1,1,1
67241,mucosal,9,5,1
67242,supplementation,39,12,1
67243,interrelate,1,1,1
67244,orthomolecular,2,2,1
67245,multi-vitamin,1,1,1
67246,carotene,2,2,1
67247,reevaluating,1,1,1
67248,niacin,7,4,1
67249,dosages,2,2,1
67250,second-order,4,4,2
67251,sinusitis,16,9,1
67252,non-lethal,23,15,5
67253,non-serious,1,1,1
67254,aspergillis,2,2,1
67255,infestations,1,1,1
67256,aspergiliosis,1,1,1
67257,rast,3,2,2
67258,part-way,1,1,1
67259,pre-sporanox,1,1,1
67260,ifs,1,1,1
67261,nondescript,1,1,1
67262,overbloom,8,6,1
67263,non-study,1,1,1
67264,austere,1,1,1
67265,paradoxically,9,9,2
67266,pooled,1,1,1
67267,nutrients,13,9,3
67268,mycological,1,1,1
67269,ostia,6,2,1
67270,nutrient,17,6,1
67271,lentinen,1,1,1
67272,echinacea,1,1,1
67273,anti-biotic,1,1,1
67274,pro-yeast,1,1,1
67275,synergistic,1,1,1
67276,mucos,1,1,1
67277,memebranes,1,1,1
67278,cholericitis,1,1,1
67279,flowed,13,13,4
67280,pyschological,1,1,1
67281,make-believe,2,2,1
67282,psychadelic,1,1,1
67283,hallucinations,3,3,2
67284,consistencey,1,1,1
67285,irratation,1,1,1
67286,bandage,1,1,1
67287,accuartely,1,1,1
67288,contaminants,3,3,1
67289,aflatoxin,3,2,1
67290,fundus,2,2,1
67291,bile,5,3,1
67292,cholistatis,5,3,1
67293,ricotta,3,3,1
67294,non-fat,6,3,1
67295,bananas,5,5,3
67296,high-fat,3,3,1
67297,diopters,1,1,1
67298,excimer,1,1,1
67299,benowitz,3,3,1
67300,telesciences,2,2,1
67301,moorestown,2,2,1
67302,ultra-sound,2,2,1
67303,chrusher,2,2,1
67304,winberg,1,1,1
67305,kristoffer,1,1,1
67306,peridot,1,1,1
67307,konsult,1,1,1
67308,stallgatan,1,1,1
67309,oerebro,1,1,1
67310,decapods,7,7,1
67311,trofimoff,3,3,1
67312,orthopedist,2,2,1
67313,feldene,2,2,1
67314,somesh,2,2,1
67315,sceptique,1,1,1
67316,orl,1,1,1
67317,brulure,1,1,1
67318,brule,1,1,1
67319,ne'onatal,1,1,1
67320,pre'natal,1,1,1
67321,pre'mature,1,1,1
67322,neuro-surgery,1,1,1
67323,neurochirurgie,1,1,1
67324,ge'ne,1,1,1
67325,chirurgie,2,1,1
67326,rale,1,1,1
67327,urologie,1,1,1
67328,berthe,1,1,1
67329,choueiry,1,1,1
67330,lia-di,1,1,1
67331,federale,2,2,2
67332,ecublens,1,1,1
67333,nuther,1,1,1
67334,sumatriptin,1,1,1
67335,bolus,1,1,1
67336,tpa,2,2,2
67337,myocardial,1,1,1
67338,reperfusion,1,1,1
67339,perfused,1,1,1
67340,langendorff,1,1,1
67341,kohen,1,1,1
67342,scavenging,1,1,1
67343,pheochromocytoma,1,1,1
67344,bovine,2,2,2
67345,grazing,5,4,3
67346,graze,1,1,1
67347,obout,1,1,1
67348,nasogastric,1,1,1
67349,obstructions,3,3,3
67350,renormalize,1,1,1
67351,obstructuon,1,1,1
67352,dieticians,3,2,1
67353,homepathy,1,1,1
67354,alleiating,1,1,1
67355,oringinally,3,3,1
67356,nts,2,1,1
67357,intuitive-feelers,1,1,1
67358,inter-marry,1,1,1
67359,nf-type,1,1,1
67360,emits,2,2,2
67361,once-pristine,1,1,1
67362,fouling,1,1,1
67363,unemotional,4,4,2
67364,eysenck,2,2,1
67365,wundt,1,1,1
67366,typology,1,1,1
67367,quickly-aroused,1,1,1
67368,hotheaded,2,2,2
67369,egocentric,5,3,3
67370,histrionic,1,1,1
67371,exhibitonist,1,1,1
67372,unchangeable,2,2,2
67373,playful,1,1,1
67374,highly-principled,1,1,1
67375,easy-going,1,1,1
67376,sanguine,2,2,1
67377,non-emotional,1,1,1
67378,characterisation,1,1,1
67379,psych-types,1,1,1
67380,nf-ness,1,1,1
67381,pediatics,1,1,1
67382,nf-psychiatry,1,1,1
67383,opthamology,1,1,1
67384,wallis,3,2,1
67385,oxalate,9,2,1
67386,magnesium,43,8,2
67387,oxalic,13,1,1
67388,clin,11,6,2
67389,nutr,6,5,1
67390,d-amino,2,1,1
67391,glycine,5,2,1
67392,oxidases,2,1,1
67393,hyperoxaluria,2,1,1
67394,pyridoxine,4,3,1
67395,urol,5,2,1
67396,nephrol,1,1,1
67397,significasntly,1,1,1
67398,excretion,8,3,2
67399,gylcine,1,1,1
67400,transaminase,2,1,1
67401,deamination,1,1,1
67402,catabolism,3,1,1
67403,ingested,11,10,1
67404,catabolized,1,1,1
67405,intakes,2,2,1
67406,excreted,1,1,1
67407,formmed,1,1,1
67408,calcium-oxalate,4,3,1
67409,parsley,1,1,1
67410,rhubarb,1,1,1
67411,spinach,1,1,1
67412,carrots,2,2,2
67413,celery,2,2,1
67414,cumber,1,1,1
67415,grapefruit,1,1,1
67416,potatoe,1,1,1
67417,rda,10,5,1
67418,peroid,1,1,1
67419,antagonists,1,1,1
67420,isoniazid,1,1,1
67421,penicillamine,1,1,1
67422,corticosteroids,2,2,1
67423,magnesium-oxalate,1,1,1
67424,urines,1,1,1
67425,calculi,1,1,1
67426,citrate,1,1,1
67427,food-magnesium,1,1,1
67428,producted,1,1,1
67429,physiopathology,1,1,1
67430,presse,3,2,2
67431,recipies,1,1,1
67432,finely,3,3,2
67433,cucumber,5,5,1
67434,yummy,1,1,1
67435,jealosy,2,1,1
67436,tuberculin,1,1,1
67437,herbalists,2,2,1
67438,mononucleosis-type,2,2,1
67439,epstein-barr,3,3,1
67440,ebs,5,2,1
67441,ogre,1,1,1
67442,cherney,1,1,1
67443,horde,5,5,3
67444,melencholic,1,1,1
67445,extraversion,1,1,1
67446,neuroticism,2,1,1
67447,mbti,2,2,2
67448,mccrae,1,1,1
67449,fujita,1,1,1
67450,high-gain,2,2,2
67451,eegs,1,1,1
67452,ekgs,1,1,1
67453,phun-with,1,1,1
67454,extra-fine,1,1,1
67455,kirlean,1,1,1
67456,well-tapered,1,1,1
67457,half-cocked,1,1,1
67458,rosemount,7,7,3
67459,ill-conceived,3,2,2
67460,tax-deferred,1,1,1
67461,rhythms,1,1,1
67462,dysrhythmias,1,1,1
67463,predispose,2,2,1
67464,of-normal,1,1,1
67465,low-normal,1,1,1
67466,osteopaths,1,1,1
67467,intradermal,1,1,1
67468,homeopath,1,1,1
67469,chorley,1,1,1
67470,jory,1,1,1
67471,fas,9,3,1
67472,bowel,10,9,2
67473,macdermott,2,2,1
67474,stenson,2,2,1
67475,prostanoid,4,2,1
67476,gastro,2,2,1
67477,chronic-mono,1,1,1
67478,ebv,1,1,1
67479,cfids,2,1,1
67480,disregulation,1,1,1
67481,astonishly,1,1,1
67482,nightsweats,1,1,1
67483,retrovirus,1,1,1
67484,ihave,2,2,1
67485,mowed,3,3,2
67486,wasteful,9,9,4
67487,quixotic,2,2,1
67488,preps,4,3,2
67489,laetril,5,3,1
67490,committ,1,1,1
67491,medicare,10,10,3
67492,pseudo-medical,1,1,1
67493,fortay,1,1,1
67494,liscened,2,2,1
67495,delaney,3,2,1
67496,colostomies,1,1,1
67497,pouches,2,2,2
67498,butyrate,1,1,1
67499,hanauer,3,2,1
67500,pickles,1,1,1
67501,wfl,1,1,1
67502,squeaky-clean,3,3,2
67503,crew-cut,2,2,1
67504,destroy-missions,2,2,1
67505,doctor-wanna,1,1,1
67506,quack-quack,1,1,1
67507,pee-pee,3,3,2
67508,incompetency,3,2,1
67509,ama-approved,1,1,1
67510,anal-retentives,1,1,1
67511,reflux,4,1,1
67512,esophagitis,3,1,1
67513,hiatal,2,2,1
67514,gastroenterologist,2,2,1
67515,mylanta,1,1,1
67516,tagamet,1,1,1
67517,worsening,2,2,1
67518,endoscopy,2,2,1
67519,pre-cancerous,1,1,1
67520,lydon,1,1,1
67521,netmanage,1,1,1
67522,yoghurt,8,6,1
67523,grated,3,2,1
67524,coriander,2,2,1
67525,mayonaise,2,2,1
67526,eicosapentaenoic,1,1,1
67527,coincidentaly,1,1,1
67528,hsp,3,2,2
67529,mutated,4,4,4
67530,olmstead,3,2,1
67531,forestry,6,6,3
67532,cold-fusion,1,1,1
67533,boltzman,1,1,1
67534,kilter,1,1,1
67535,poisened,1,1,1
67536,synthesised,1,1,1
67537,poisoner,2,1,1
67538,hospitalisation,1,1,1
67539,reclining,4,4,2
67540,shortwaisted,2,2,1
67541,gallbladder,3,3,1
67542,perscription,3,3,2
67543,percieve,3,3,2
67544,unprobable,1,1,1
67545,ill-reasoned,1,1,1
67546,rationals,1,1,1
67547,charlatan,2,2,2
67548,obstetrition,2,1,1
67549,expirienced,1,1,1
67550,obstetric,2,2,1
67551,zikzak,1,1,1
67552,melittin,1,1,1
67553,melitin,1,1,1
67554,chromatographic,1,1,1
67555,eduipment,1,1,1
67556,pharmacia,1,1,1
67557,millipore,1,1,1
67558,pharmaceutic,1,1,1
67559,souzexpertisa,1,1,1
67560,tpp,1,1,1
67561,bost,1,1,1
67562,partnership,27,17,5
67563,colonel,26,18,3
67564,fancied,1,1,1
67565,yeastie,1,1,1
67566,beasties,3,3,2
67567,abject,7,5,3
67568,dominanc,1,1,1
67569,hyperthyroidism,3,2,1
67570,exaustion,1,1,1
67571,sweets,7,4,2
67572,leukemia,3,2,1
67573,reccomndation,1,1,1
67574,exploratory,2,2,2
67575,rhabdomyosarcoma,1,1,1
67576,srebrenica,11,3,3
67577,recounts,2,2,2
67578,pitter,1,1,1
67579,tuzla,5,1,1
67580,neret,1,1,1
67581,mujanovic,7,1,1
67582,trekked,1,1,1
67583,besieged,7,7,4
67584,serb,19,17,4
67585,siege,52,42,7
67586,cesarean,41,3,2
67587,wounding,11,5,3
67588,mid-september,1,1,1
67589,bandages,2,2,2
67590,amputations,1,1,1
67591,convoy,8,7,4
67592,belgian,3,2,2
67593,medecins,1,1,1
67594,frontieres,1,1,1
67595,worsened,5,5,4
67596,mid-march,3,3,2
67597,machlis,2,2,2
67598,gartenberg,2,2,2
67599,endear,2,2,2
67600,abfp,1,1,1
67601,fraudulently,1,1,1
67602,conveyed,5,5,4
67603,quacksalver,1,1,1
67604,bespeaks,2,2,2
67605,angelo,2,2,2
67606,spanned,1,1,1
67607,secrete,2,2,1
67608,miriam,5,5,4
67609,hirschfeld,2,2,1
67610,appia,2,2,1
67611,elg,2,2,1
67612,glaser,5,4,3
67613,suggestionas,1,1,1
67614,cuke,2,1,1
67615,rationales,1,1,1
67616,overstated,2,2,2
67617,schmieg,3,3,1
67618,adenocarcinoma,2,1,1
67619,pneumothorax,1,1,1
67620,oncologists,2,2,1
67621,keratostomy,1,1,1
67622,hozak,1,1,1
67623,primative,1,1,1
67624,butterfat,1,1,1
67625,gallbadder,1,1,1
67626,wagle,4,1,1
67627,godsake,2,2,1
67628,preservatives,2,1,1
67629,pocketbook,1,1,1
67630,mixtures,2,2,2
67631,doritos,3,1,1
67632,breading,1,1,1
67633,naseum,1,1,1
67634,lawry,2,1,1
67635,seldane,3,3,1
67636,frugal,1,1,1
67637,flinch,1,1,1
67638,flinches,1,1,1
67639,pattee,1,1,1
67640,bouillon,2,2,1
67641,tenderize,1,1,1
67642,barbra,1,1,1
67643,streisand,1,1,1
67644,msfc,11,8,2
67645,vinay,3,2,1
67646,earnings,8,8,4
67647,commissioned,9,8,5
67648,simmering,3,3,3
67649,low-pay,1,1,1
67650,hard-work,1,1,1
67651,power-happy,1,1,1
67652,ego-tripping,1,1,1
67653,program-spewing,1,1,1
67654,tinkerers,1,1,1
67655,frugality,1,1,1
67656,profiteering,1,1,1
67657,well-compensated,2,2,2
67658,burgers,2,2,2
67659,self-indulgent,1,1,1
67660,lard-butted,1,1,1
67661,tv-gaping,1,1,1
67662,cabbages,1,1,1
67663,guzzling,1,1,1
67664,hooch,1,1,1
67665,puffing,1,1,1
67666,lumbering,1,1,1
67667,fridge,4,4,2
67668,gunshot,29,25,4
67669,blubbery,1,1,1
67670,bods,1,1,1
67671,poppers,1,1,1
67672,twirlers,1,1,1
67673,bubba,4,4,2
67674,sawbones,1,1,1
67675,prize-winning,1,1,1
67676,pulitzer,2,2,1
67677,drier,2,2,1
67678,bathe,4,4,4
67679,perky,2,2,1
67680,syringe,16,8,2
67681,pravaz,4,2,1
67682,hypodermic,5,4,1
67683,becky,4,3,2
67684,anaesthesia,3,2,1
67685,charles-gabriel,1,1,1
67686,galvanocautery,1,1,1
67687,nozzle,4,4,2
67688,trocar,1,1,1
67689,ferric,1,1,1
67690,aneurysms,2,2,1
67691,coagulation,1,1,1
67692,adapts,1,1,1
67693,oldenberg,1,1,1
67694,clarck,1,1,1
67695,jacquier,1,1,1
67696,antigens,8,4,1
67697,bermuda,3,3,1
67698,re-testing,2,2,2
67699,dentistry,5,5,2
67700,antipsychotic,1,1,1
67701,agitation,1,1,1
67702,dementia,5,2,1
67703,centor,1,1,1
67704,roc,2,1,1
67705,picl,1,1,1
67706,unmask,1,1,1
67707,unsettling,7,7,5
67708,anaesthetists,1,1,1
67709,haloperidol,2,1,1
67710,decanoate,1,1,1
67711,esiology,1,1,1
67712,fifty-three,2,2,1
67713,adamant,6,5,3
67714,equilibria,1,1,1
67715,prescribes,2,2,1
67716,watier,1,1,1
67717,samos,2,2,2
67718,butit,1,1,1
67719,tzatziki,1,1,1
67720,thrity,1,1,1
67721,near-painless,1,1,1
67722,syringes,1,1,1
67723,disoriened,1,1,1
67724,antihypertensive,1,1,1
67725,re-evaluating,1,1,1
67726,geriatric,2,1,1
67727,gerontology,1,1,1
67728,pregnent,4,4,1
67729,persperation,4,4,1
67730,misinforming,5,5,2
67731,hib,12,1,1
67732,provera,10,2,1
67733,affluent,9,3,2
67734,puerto,13,9,5
67735,nhds,7,1,1
67736,short-stay,1,1,1
67737,nonfederal,1,1,1
67738,abstracted,1,1,1
67739,inpatients,1,1,1
67740,cesareans,12,1,1
67741,vbac,8,1,1
67742,two-tailed,1,1,1
67743,t-test,1,1,1
67744,vaginally,2,1,1
67745,dystocia,1,1,1
67746,vbacs,1,1,1
67747,non-vbac,1,1,1
67748,postpartum,1,1,1
67749,surveyed,28,24,6
67750,peer-review,2,2,2
67751,instituting,4,4,3
67752,reimbursement,1,1,1
67753,hospital-specific,1,1,1
67754,notzon,1,1,1
67755,nchs,1,1,1
67756,hyattsville,1,1,1
67757,taffel,1,1,1
67758,placek,1,1,1
67759,pj,3,3,2
67760,kosary,1,1,1
67761,acog,1,1,1
67762,obstetricians,1,1,1
67763,meta-analysis,1,1,1
67764,obstet,5,2,1
67765,gynecol,5,2,1
67766,shiono,1,1,1
67767,mcnellis,1,1,1
67768,rhoads,1,1,1
67769,pearse,1,1,1
67770,cesarean-section,1,1,1
67771,gleicher,1,1,1
67772,kampala,7,1,1
67773,uganda,9,4,3
67774,dependents,1,1,1
67775,stationed,23,19,6
67776,unpredictably,2,2,2
67777,ehu,5,1,1
67778,plasmodium,1,1,1
67779,questionnaire,15,8,4
67780,chemoprophylaxis,6,1,1
67781,bednets,4,1,1
67782,repellents,1,1,1
67783,eighty-two,1,1,1
67784,regimens,9,5,2
67785,mefloquine,11,1,1
67786,chloroquine,9,1,1
67787,proguanil,4,1,1
67788,insecticide-impregnated,1,1,1
67789,sub-saharan,1,1,1
67790,counseling,7,6,3
67791,malaria-endemic,1,1,1
67792,chloroquine-resistant,2,1,1
67793,falciparum,5,1,1
67794,convulsions,3,3,3
67795,antimalarial,2,1,1
67796,chemoprophylactics,1,1,1
67797,doxycycline,4,1,1
67798,prophylactic,2,1,1
67799,country-specific,1,1,1
67800,lobel,1,1,1
67801,miani,1,1,1
67802,limsomwong,2,1,1
67803,singharaj,2,1,1
67804,vivax,1,1,1
67805,haemophilus,18,1,1
67806,conjugate,16,1,1
67807,diphtheria-tetanus,1,1,1
67808,pertussis,13,1,1
67809,diphtheria,8,1,1
67810,vaccinating,2,1,1
67811,toxoid,2,1,1
67812,acthib,5,1,1
67813,whole-cell,2,1,1
67814,toxoids,3,1,1
67815,tetramune,5,1,1
67816,phosphate-tetanus,1,1,1
67817,prp-t,4,1,1
67818,polyribosylribitol,1,1,1
67819,merieux,1,1,1
67820,vaccins,1,1,1
67821,three-dose,1,1,1
67822,unvaccinated,3,1,1
67823,anti-haemophilus,1,1,1
67824,titer,1,1,1
67825,polysaccharide,1,1,1
67826,antibody,12,5,1
67827,concomitant,1,1,1
67828,licensure,4,3,2
67829,vaccinated,1,1,1
67830,lederle-praxis,1,1,1
67831,biologicals,1,1,1
67832,triimmunol,1,1,1
67833,hibtiter,1,1,1
67834,biologics,3,2,2
67835,mparable,1,1,1
67836,acip,12,1,1
67837,four-dose,1,1,1
67838,deaver,1,1,1
67839,cochi,1,1,1
67840,broadhurst,1,1,1
67841,ke,4,4,3
67842,fritzell,1,1,1
67843,plotkin,1,1,1
67844,polysaccharide-tetanus,1,1,1
67845,capsular,1,1,1
67846,pediatr,1,1,1
67847,acellular,2,1,1
67848,reinforcing,3,3,3
67849,virology,1,1,1
67850,greenspan,2,1,1
67851,stomatology,1,1,1
67852,procter,1,1,1
67853,salivary,5,1,1
67854,hiv-associated,1,1,1
67855,hemophiliacs,1,1,1
67856,leukoplakia,1,1,1
67857,hiv-inhibitory,2,1,1
67858,inhibitory,3,1,1
67859,submandibular,1,1,1
67860,parotid,1,1,1
67861,aggregation,1,1,1
67862,sero-status,1,1,1
67863,periodontal,3,1,1
67864,gingival,1,1,1
67865,gingivitis,1,1,1
67866,patient-to,1,1,1
67867,cruzan,1,1,1
67868,progesterone,9,2,1
67869,buttock,1,1,1
67870,vials,1,1,1
67871,discontinues,1,1,1
67872,osteoporosis,2,2,2
67873,revelle,1,1,1
67874,alzheimer,19,2,1
67875,postmarketing,2,1,1
67876,zalcitabine,1,1,1
67877,ddc,1,1,1
67878,goad,1,1,1
67879,expeditious,1,1,1
67880,biologic,1,1,1
67881,retinitis,4,1,1
67882,pigmentosa,3,1,1
67883,neutrophilic,1,1,1
67884,photoreceptor,2,1,1
67885,regeneron,9,1,1
67886,nasdaq,2,1,1
67887,regn,1,1,1
67888,neurotrophic,3,1,1
67889,light-sensing,1,1,1
67890,pnas,2,1,1
67891,age-related,3,3,1
67892,pigmentosus,1,1,1
67893,detachments,3,3,2
67894,traumas,1,1,1
67895,lavail,2,1,1
67896,kazuhiko,1,1,1
67897,unoki,1,1,1
67898,yasurnura,1,1,1
67899,matthes,1,1,1
67900,ucsf,3,1,1
67901,arld,1,1,1
67902,eorge,1,1,1
67903,yancoooulos,1,1,1
67904,light-damage,1,1,1
67905,survival-promoting,1,1,1
67906,bdnf,4,1,1
67907,cntf,2,1,1
67908,ngf,1,1,1
67909,insulin-like,1,1,1
67910,detachment,9,4,2
67911,frorn,1,1,1
67912,rescuing,4,3,3
67913,reattached,1,1,1
67914,jeanette,1,1,1
67915,aingen,1,1,1
67916,amgn,1,1,1
67917,neuropathies,2,1,1
67918,arnyotrophic,1,1,1
67919,pharlnaceuticals,1,1,1
67920,tarrytown,1,1,1
67921,biotechnology-based,1,1,1
67922,neurodegenerative,1,1,1
67923,weideman,1,1,1
67924,high-calorie,1,1,1
67925,triglyceride,3,1,1
67926,tara,2,1,1
67927,humara,1,1,1
67928,tarahumara,5,1,1
67929,occidental,5,5,4
67930,tarahumaras,4,1,1
67931,agrarian,2,2,2
67932,tribal,8,8,6
67933,kickball,1,1,1
67934,machete-carved,1,1,1
67935,pinto,1,1,1
67936,tortillas,1,1,1
67937,pinole,1,1,1
67938,roasted,4,4,3
67939,gath,1,1,1
67940,ered,1,1,1
67941,humaras,1,1,1
67942,mcmurry,2,1,1
67943,coinvestigator,2,1,1
67944,lipoprotein,4,1,1
67945,low-risk,3,3,2
67946,ldl-cholesterol,1,1,1
67947,hdl-cholesterol,3,1,1
67948,high-cholesterol,1,1,1
67949,dietitian,2,1,1
67950,cerqueira,1,1,1
67951,jesuit,3,3,2
67952,sisoguichi,1,1,1
67953,triceps,1,1,1
67954,elaborates,2,2,2
67955,cholesterol-saturation,1,1,1
67956,tarahumaran,1,1,1
67957,creased,1,1,1
67958,tarahumarans,1,1,1
67959,caloric,2,2,2
67960,mediterranean-style,1,1,1
67961,afluence,1,1,1
67962,termendous,1,1,1
67963,lipids,2,2,1
67964,anticancer,3,2,1
67965,pharmacopeial,3,2,1
67966,videocassette,2,2,1
67967,educator,5,4,3
67968,re-entry,6,6,2
67969,pharmacology,3,3,1
67970,graders,6,6,2
67971,by-step,1,1,1
67972,tear-out,1,1,1
67973,hygienists,1,1,1
67974,complements,1,1,1
67975,self-help,10,3,2
67976,self-guided,1,1,1
67977,worksite,1,1,1
67978,blueprint,2,2,2
67979,trial-and,1,1,1
67980,science-based,1,1,1
67981,mammography,20,3,1
67982,pap,18,6,3
67983,hagalo,2,2,1
67984,pretesting,1,1,1
